Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1407,36,unemployed,single,tertiary,no,9019,yes,no,unknown,11,jun,952,3,-1,0,unknown,no
1792,54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown,no
1692,42,management,divorced,tertiary,no,0,no,no,unknown,20,jun,85,2,-1,0,unknown,no
1589,26,blue-collar,married,secondary,no,245,yes,no,unknown,26,may,16,11,-1,0,unknown,no
3618,45,admin.,married,secondary,no,248,no,no,cellular,16,jul,212,2,-1,0,unknown,no
514,36,management,married,tertiary,no,-381,yes,no,cellular,31,jul,30,29,-1,0,unknown,no
770,26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no
1507,40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,697,1,-1,0,unknown,no
311,55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no
2516,30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,249,5,-1,0,unknown,no
85,51,blue-collar,married,primary,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,no
104,34,management,single,secondary,no,524,no,no,unknown,13,aug,9,1,-1,0,unknown,no
352,39,management,married,tertiary,no,278,no,yes,cellular,28,jul,60,3,-1,0,unknown,no
3858,37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,unknown,no
3965,58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no
3318,69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,no
3049,25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no
134,27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,unknown,no
2540,31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes
2151,51,blue-collar,divorced,primary,no,602,yes,no,cellular,11,may,347,1,284,2,failure,no
1438,57,retired,married,primary,no,2927,no,yes,telephone,30,jul,78,5,-1,0,unknown,no
421,37,management,married,tertiary,no,502,yes,no,cellular,7,may,551,1,351,1,failure,no
21,42,management,divorced,tertiary,no,16,no,no,cellular,19,nov,140,3,-1,0,unknown,no
2674,31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,yes
2047,43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no
3148,36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,no
895,31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,unknown,no
4034,30,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no
3534,47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104,1,312,1,failure,no
1633,59,blue-collar,married,primary,no,699,no,no,cellular,28,jan,98,1,154,6,failure,no
2136,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no
1945,33,blue-collar,single,secondary,no,4404,yes,no,cellular,20,nov,766,3,-1,0,unknown,no
2823,37,technician,single,secondary,no,3665,no,no,cellular,12,aug,664,3,-1,0,unknown,yes
2528,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
3714,35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,271,2,success,no
3852,45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,no
3472,33,technician,married,secondary,no,1844,yes,no,unknown,29,may,241,3,-1,0,unknown,no
2328,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,113,4,-1,0,unknown,no
2463,47,blue-collar,single,unknown,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown,no
3277,44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no
2624,53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,no
2988,38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
1989,45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,no
2955,49,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown,no
680,28,admin.,single,unknown,no,174,no,no,cellular,28,sep,184,1,-1,0,unknown,no
2662,49,admin.,single,secondary,no,981,yes,no,telephone,21,nov,10,3,-1,0,unknown,no
2626,48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
1103,55,blue-collar,married,unknown,no,1665,no,no,telephone,30,jul,89,2,-1,0,unknown,no
4406,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown,no
4353,30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,223,1,-1,0,unknown,no
1883,32,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232,2,-1,0,unknown,no
723,34,services,married,secondary,no,586,yes,yes,unknown,8,may,224,2,-1,0,unknown,no
3389,46,management,divorced,secondary,no,361,yes,no,unknown,19,may,86,7,-1,0,unknown,no
2641,73,retired,married,secondary,no,19,no,no,cellular,5,nov,509,2,-1,0,unknown,no
3369,51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51,2,-1,0,unknown,no
2784,35,technician,single,secondary,no,5731,yes,no,cellular,4,may,164,2,167,4,other,no
4492,32,technician,single,secondary,no,309,yes,yes,cellular,16,apr,346,1,234,3,failure,no
1809,40,services,married,unknown,no,4075,yes,no,unknown,16,jun,162,3,-1,0,unknown,no
88,38,admin.,married,secondary,no,424,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
2264,51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,unknown,no
4283,46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown,no
2337,24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no
1192,35,entrepreneur,single,secondary,no,475,no,yes,cellular,21,jul,936,4,-1,0,unknown,no
952,51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
605,31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown,no
766,57,management,married,primary,no,1052,yes,no,unknown,13,may,227,4,-1,0,unknown,no
2263,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure,no
3710,34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,other,no
1977,55,management,divorced,tertiary,no,-612,no,no,cellular,26,aug,131,2,-1,0,unknown,no
4110,55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,unknown,no
2214,42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,unknown,no
3509,34,technician,divorced,secondary,no,0,yes,yes,cellular,18,aug,374,16,-1,0,unknown,no
3390,42,entrepreneur,married,primary,yes,66,yes,yes,cellular,6,feb,139,1,-1,0,unknown,no
1582,46,blue-collar,married,primary,no,2558,yes,no,telephone,20,nov,107,1,167,1,other,no
826,48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no
3908,36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,unknown,no
2574,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,no
1852,50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,no
3604,36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no
1650,36,admin.,divorced,secondary,no,356,yes,no,cellular,7,apr,244,3,313,1,failure,no
4483,31,technician,married,secondary,no,119,yes,no,cellular,4,feb,380,1,-1,0,unknown,no
1834,57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,unknown,no
1221,30,self-employed,married,secondary,no,1772,yes,no,cellular,13,apr,158,4,-1,0,unknown,no
2057,51,technician,married,secondary,no,18,no,yes,cellular,25,jul,363,6,-1,0,unknown,no
3337,58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,unknown,no
752,31,blue-collar,married,primary,no,352,yes,no,unknown,19,may,97,9,-1,0,unknown,no
4009,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes
3162,48,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238,3,-1,0,unknown,no
1331,42,self-employed,married,secondary,no,97,no,no,cellular,10,jul,108,2,-1,0,unknown,no
230,52,unknown,married,secondary,no,142,no,no,cellular,25,aug,112,6,-1,0,unknown,no
2131,35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,yes
1848,38,blue-collar,married,primary,no,2240,yes,no,cellular,19,nov,551,1,183,1,failure,no
3176,28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
396,34,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80,1,-1,0,unknown,no
282,37,blue-collar,single,secondary,no,3561,yes,no,unknown,2,jun,98,1,-1,0,unknown,no
3784,28,technician,single,secondary,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no
3920,42,technician,married,secondary,no,613,yes,no,cellular,11,may,432,2,-1,0,unknown,no
2465,44,unemployed,single,primary,no,4232,no,no,unknown,16,jun,227,1,-1,0,unknown,no
3725,49,unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,no
4365,33,management,married,tertiary,no,150,no,no,cellular,21,aug,151,2,-1,0,unknown,no
3496,58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown,no
2506,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
3588,27,technician,single,secondary,no,842,no,no,cellular,30,jul,273,1,91,1,other,no
678,49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,unknown,no
3402,32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
3403,43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,unknown,no
2767,47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,no
1662,50,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,unknown,no
1180,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes
2782,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,210,2,-1,0,unknown,no
1092,47,technician,married,secondary,no,599,yes,no,cellular,13,aug,99,3,-1,0,unknown,no
1131,32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,195,1,-1,0,unknown,no
497,34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no
2864,55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,no
1519,49,unemployed,married,secondary,no,769,yes,no,unknown,14,may,257,1,-1,0,unknown,no
1703,40,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134,1,266,7,failure,no
1960,40,blue-collar,married,primary,no,98,yes,no,unknown,2,jun,193,5,-1,0,unknown,no
1591,70,retired,married,secondary,no,2815,no,no,cellular,26,apr,125,2,182,1,failure,no
2448,25,student,single,tertiary,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown,no
614,39,technician,married,tertiary,no,1161,yes,no,cellular,9,apr,236,1,336,1,failure,no
3812,26,blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no
4012,30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no
2851,32,technician,single,tertiary,no,1625,no,no,cellular,22,may,796,1,109,1,failure,yes
1265,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,377,8,-1,0,unknown,no
4281,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
3177,32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,unknown,no
535,52,blue-collar,married,primary,no,1054,no,no,cellular,4,aug,273,1,-1,0,unknown,no
490,52,blue-collar,married,unknown,no,826,yes,no,unknown,15,may,468,2,-1,0,unknown,no
750,57,admin.,divorced,primary,no,1,no,no,unknown,15,may,17,10,-1,0,unknown,no
2208,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no
1253,54,entrepreneur,married,secondary,no,653,yes,no,unknown,15,may,352,1,-1,0,unknown,no
816,41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
1056,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,yes
1281,40,entrepreneur,married,primary,no,0,yes,no,cellular,11,jul,271,2,-1,0,unknown,no
2043,52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,unknown,no
1660,52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no
3670,33,blue-collar,single,primary,no,92,yes,no,unknown,9,may,127,1,-1,0,unknown,no
2944,45,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,-1,0,unknown,yes
1586,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,no
751,46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no
2719,32,technician,single,secondary,no,230,yes,no,cellular,18,may,442,1,266,8,failure,yes
1732,48,management,married,primary,no,1910,yes,no,unknown,29,may,413,2,-1,0,unknown,no
4130,32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other,no
3693,38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no
3755,33,blue-collar,single,secondary,no,3975,yes,yes,cellular,17,apr,515,1,150,1,other,no
4047,75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,-1,0,unknown,no
2271,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no
599,43,technician,divorced,secondary,no,1413,yes,no,telephone,28,jul,75,3,-1,0,unknown,no
4453,35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,failure,no
466,34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,no
2704,58,housemaid,married,secondary,no,2705,no,no,telephone,14,aug,137,1,-1,0,unknown,no
3060,52,admin.,married,secondary,no,0,no,no,cellular,22,apr,91,2,275,1,failure,no
3312,37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432,1,-1,0,unknown,no
1357,29,admin.,single,secondary,no,-194,yes,no,cellular,7,may,127,1,-1,0,unknown,no
4120,31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no
745,53,management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown,no
757,50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,no
3734,27,services,married,secondary,no,0,yes,no,cellular,22,jul,1608,13,-1,0,unknown,yes
3956,44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes
3137,42,blue-collar,married,secondary,no,3068,yes,yes,cellular,11,may,429,2,-1,0,unknown,no
902,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown,no
1032,46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,unknown,no
2803,37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no
2787,53,management,divorced,secondary,no,112,no,yes,cellular,11,aug,246,3,-1,0,unknown,no
3247,50,blue-collar,divorced,primary,no,1545,yes,no,cellular,20,nov,25,1,-1,0,unknown,no
162,41,admin.,single,secondary,no,-256,no,yes,unknown,9,may,35,3,-1,0,unknown,no
2878,51,services,divorced,secondary,no,12,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
1202,41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no
2498,34,blue-collar,married,secondary,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,no
2241,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87,6,-1,0,unknown,no
3367,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,yes
516,34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,unknown,no
3214,41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,jun,42,1,-1,0,unknown,no
3961,34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
2478,50,admin.,divorced,secondary,no,769,no,no,cellular,28,jul,72,2,363,4,failure,no
400,35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,unknown,no
1124,37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,yes
474,41,management,married,tertiary,no,666,yes,no,unknown,21,may,253,3,-1,0,unknown,no
1270,30,admin.,married,secondary,no,122,yes,no,unknown,16,may,107,1,-1,0,unknown,no
3305,40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,yes
3400,32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,unknown,no
3327,36,management,married,primary,no,3953,yes,no,cellular,19,nov,277,1,-1,0,unknown,no
3119,28,technician,married,secondary,no,232,yes,yes,cellular,29,jan,72,1,261,1,failure,no
1922,33,admin.,single,secondary,no,-300,yes,yes,cellular,25,jul,184,1,-1,0,unknown,no
2854,31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no
176,44,admin.,married,secondary,no,5181,yes,yes,cellular,31,jul,18,7,-1,0,unknown,no
3353,47,management,divorced,tertiary,no,94,yes,no,cellular,31,jul,9,19,-1,0,unknown,no
977,44,self-employed,married,tertiary,no,134,no,no,cellular,28,aug,86,4,-1,0,unknown,no
767,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
3626,34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,153,1,309,3,other,no
1371,28,technician,single,secondary,no,126,no,no,cellular,3,mar,229,1,-1,0,unknown,no
1774,28,management,single,tertiary,no,781,no,no,cellular,9,apr,125,6,-1,0,unknown,no
3729,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
1101,28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,unknown,no
1631,39,blue-collar,married,secondary,no,8,no,no,cellular,30,jul,88,3,-1,0,unknown,no
1865,38,management,married,tertiary,no,950,no,no,cellular,5,aug,210,2,-1,0,unknown,no
2979,56,technician,married,secondary,no,359,yes,no,unknown,6,jun,220,4,-1,0,unknown,no
4352,47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,unknown,no
1550,40,blue-collar,married,secondary,no,1012,yes,no,cellular,6,may,410,1,-1,0,unknown,no
1003,34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261,1,-1,0,unknown,no
2397,43,blue-collar,single,primary,no,30,yes,no,unknown,30,may,379,17,-1,0,unknown,no
456,34,self-employed,single,tertiary,no,5462,no,no,cellular,30,apr,430,1,-1,0,unknown,yes
112,32,self-employed,married,secondary,no,217,yes,yes,cellular,15,jul,317,5,-1,0,unknown,no
4106,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,no
3326,60,blue-collar,married,primary,no,1472,no,no,unknown,20,jun,36,4,-1,0,unknown,no
2142,31,services,single,secondary,no,864,yes,no,cellular,6,may,100,1,-1,0,unknown,no
4443,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,no
3155,55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,no
473,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,yes
3663,37,blue-collar,married,secondary,no,196,yes,no,unknown,5,jun,66,3,-1,0,unknown,no
542,27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,unknown,no
2371,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no
224,54,management,married,primary,no,1691,yes,no,cellular,20,nov,186,1,-1,0,unknown,no
1070,36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes
3957,50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,no
3797,30,technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,other,no
4180,33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,no
1958,43,management,single,secondary,yes,-1164,yes,yes,cellular,18,jul,76,4,-1,0,unknown,no
1223,49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,no
1140,36,management,single,tertiary,no,3875,yes,no,unknown,27,may,21,5,-1,0,unknown,no
912,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,no
1621,55,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9,5,174,12,other,no
4277,54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no
406,41,technician,married,tertiary,no,744,yes,no,unknown,14,may,125,1,-1,0,unknown,no
1294,47,entrepreneur,married,unknown,no,209,yes,no,unknown,6,may,135,2,-1,0,unknown,no
2870,59,retired,married,primary,no,46,no,no,cellular,14,aug,78,2,-1,0,unknown,no
2054,57,retired,married,secondary,no,0,no,yes,unknown,30,jun,104,2,-1,0,unknown,no
3720,51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,unknown,no
2830,30,admin.,married,secondary,no,2678,yes,no,cellular,18,may,23,5,-1,0,unknown,no
2281,58,retired,married,secondary,no,983,no,no,cellular,5,aug,139,1,-1,0,unknown,no
206,42,technician,married,secondary,no,2030,yes,yes,cellular,9,jul,196,1,-1,0,unknown,no
684,28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
635,33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no
2221,34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,no
2028,45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,no
4199,35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,unknown,no
3883,57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,no
3838,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no
1315,49,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,753,1,-1,0,unknown,no
3004,37,admin.,married,secondary,no,7,yes,no,cellular,27,may,224,7,105,1,other,no
2307,47,management,divorced,tertiary,no,2515,no,no,unknown,20,jun,40,3,-1,0,unknown,no
4500,38,admin.,married,secondary,no,4196,yes,no,cellular,12,may,193,2,-1,0,unknown,no
3254,40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no
3772,47,management,single,tertiary,no,440,no,no,cellular,21,aug,71,4,-1,0,unknown,no
2742,47,blue-collar,married,secondary,no,1203,yes,no,cellular,17,apr,239,2,-1,0,unknown,no
3557,57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,191,2,-1,0,unknown,no
2491,58,retired,married,primary,no,4007,no,no,cellular,30,nov,598,4,-1,0,unknown,no
2050,52,blue-collar,married,primary,no,230,yes,no,cellular,6,may,198,2,170,2,failure,no
940,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
343,41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,unknown,no
2186,39,blue-collar,married,secondary,no,1367,no,no,unknown,12,jun,43,1,-1,0,unknown,no
395,41,technician,married,secondary,no,288,yes,no,unknown,15,may,221,4,-1,0,unknown,no
2995,43,technician,single,secondary,no,593,yes,no,unknown,5,may,55,1,-1,0,unknown,no
2406,36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown,no
1117,42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure,no
1578,40,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,unknown,no
2033,41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,yes
3829,41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,no
207,29,technician,married,secondary,no,1599,yes,no,cellular,8,jul,115,1,61,1,failure,no
2596,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
1778,56,management,married,tertiary,no,15520,no,no,cellular,18,nov,420,1,-1,0,unknown,no
462,45,management,divorced,tertiary,no,0,no,no,unknown,1,jun,5,1,-1,0,unknown,no
4332,27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no
1698,31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure,yes
691,22,student,single,tertiary,no,1161,no,yes,cellular,16,jun,119,1,-1,0,unknown,no
2702,57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
1770,38,blue-collar,single,secondary,no,-1,yes,no,unknown,7,may,72,1,-1,0,unknown,no
507,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,unknown,no
358,48,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,397,2,-1,0,unknown,yes
890,40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,unknown,no
1563,55,entrepreneur,married,secondary,no,204,no,no,cellular,14,jul,455,13,-1,0,unknown,no
941,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
622,32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,unknown,no
3317,25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
1810,28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no
4462,55,self-employed,married,secondary,no,2678,no,yes,cellular,18,aug,151,12,-1,0,unknown,no
1663,52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes
1993,40,management,married,unknown,no,419,yes,no,cellular,10,jul,347,1,-1,0,unknown,no
2183,46,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,no
2085,33,blue-collar,married,secondary,no,-77,yes,no,cellular,28,jul,151,3,-1,0,unknown,no
2450,42,blue-collar,married,primary,no,2519,yes,no,unknown,15,may,262,4,-1,0,unknown,no
1632,41,technician,married,secondary,no,55,yes,no,cellular,6,aug,185,4,-1,0,unknown,no
276,35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,699,2,79,1,failure,no
313,43,management,married,tertiary,no,2,no,yes,cellular,20,aug,472,2,-1,0,unknown,no
2318,53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no
2483,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,no
418,39,self-employed,married,secondary,no,167,yes,yes,cellular,17,jul,330,1,-1,0,unknown,no
1828,34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no
2809,57,retired,married,primary,no,75,no,no,cellular,28,aug,118,2,-1,0,unknown,no
4482,46,admin.,married,secondary,no,466,yes,no,cellular,29,jan,169,1,-1,0,unknown,no
4007,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no
4253,35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,unknown,no
